Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1715006388,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1715006389,10,,Aggregated,0.000000,0.000000,23,26,31,34,44,72,85,120,120,120,120,100,0,23,27.0996279999963,4.760499999974854,116.49110000007568,25842.7
1715006390,20,,Aggregated,0.000000,0.000000,23,27,31,33,43,66,75,85,120,120,120,200,0,23,25.72994449999669,4.760499999974854,116.49110000007568,25842.7
1715006391,30,,Aggregated,0.000000,0.000000,23,27,31,33,42,52,72,79,120,120,120,300,0,23,25.303272666654568,4.760499999974854,116.49110000007568,25842.7
1715006392,40,,Aggregated,100.000000,0.000000,22,26,30,32,41,54,74,83,120,120,120,400,0,22,25.01739574999192,4.760499999974854,116.49110000007568,25842.7
1715006393,50,,Aggregated,100.000000,0.000000,21,25,29,31,41,54,75,85,930,930,930,429,0,21,28.14467202796124,4.760499999974854,932.7299999999923,25726.0
1715006394,70,,Aggregated,100.000000,0.000000,20,25,29,31,42,71,930,1200,1300,1300,1300,555,0,20,48.96005171170776,4.760499999974854,1279.0949000000182,25583.866666666665
1715006395,80,,Aggregated,82.000000,0.000000,20,25,29,33,45,83,950,1200,1300,1300,1300,696,0,20,59.156158477012646,4.760499999974854,1279.0949000000182,25577.308908045976
1715006396,90,,Aggregated,84.166667,0.000000,19,24,28,32,43,83,940,1200,1300,1300,1300,834,0,19,54.00541235011928,4.558299999644078,1279.0949000000182,25795.868105515587
1715006397,100,,Aggregated,87.571429,0.000000,19,24,28,32,43,71,910,960,1300,1300,1300,1052,0,19,47.06910218630698,4.453000000012253,1279.0949000000182,25822.126425855513
1715006398,100,,Aggregated,101.000000,0.000000,19,25,29,32,44,73,930,960,1300,1300,1300,1129,0,19,47.50309264835616,4.453000000012253,1279.0949000000182,25791.26040744021
1715006399,100,,Aggregated,106.111111,0.000000,18,24,28,31,44,78,950,1200,1300,1300,1300,1262,0,18,55.68309944532131,4.453000000012253,1329.2907999998533,25783.74088748019
1715006400,100,,Aggregated,112.000000,0.000000,17,23,27,31,43,83,950,1200,1300,1300,1300,1414,0,17,55.36808988684136,4.453000000012253,1329.2907999998533,25815.077793493634
1715006401,100,,Aggregated,106.300000,0.000000,16,21,26,29,42,75,940,1200,1300,1300,1300,1542,0,16,51.554813813225216,4.453000000012253,1329.2907999998533,25743.953955901427
1715006402,100,,Aggregated,111.000000,0.000000,15,20,25,28,41,73,940,1200,1300,1300,1300,1637,0,15,48.98694343310521,4.453000000012253,1329.2907999998533,25820.4447159438
1715006403,100,,Aggregated,114.000000,0.000000,14,19,24,27,39,68,930,1200,1300,1300,1300,1772,0,14,45.91005524830239,4.388800000015181,1329.2907999998533,25784.412528216704
1715006404,100,,Aggregated,117.000000,0.000000,13,18,23,26,37,65,780,1000,1300,1300,1300,1948,0,13,42.58727813141151,4.388800000015181,1329.2907999998533,25821.042094455854
1715006405,100,,Aggregated,125.300000,0.000000,12,17,22,25,36,56,540,980,1300,1300,1300,2142,0,12,39.82524295050888,4.388800000015181,1329.2907999998533,25804.76937441643
1715006406,100,,Aggregated,133.900000,0.000000,12,17,21,24,34,53,510,960,1300,1300,1300,2260,0,12,38.186126371676714,4.388800000015181,1329.2907999998533,25842.7
1715006407,100,,Aggregated,139.100000,0.000000,11,16,20,24,33,51,310,960,1300,1300,1300,2379,0,11,36.72236687683314,4.388800000015181,1329.2907999998533,25821.655737704918
1715006408,100,,Aggregated,138.100000,0.000000,11,16,20,23,33,50,300,960,1300,1300,1300,2447,0,11,35.9293794442119,4.388800000015181,1329.2907999998533,25816.009807928076
1715006409,100,,Aggregated,132.500000,0.000000,11,16,20,23,32,47,290,950,1300,1300,1300,2550,0,11,34.78586270587853,4.388800000015181,1329.2907999998533,25842.7
1715006410,100,,Aggregated,128.000000,0.000000,10,15,19,23,32,45,280,950,1300,1300,1300,2650,0,10,33.762725924524474,4.388800000015181,1329.2907999998533,25842.7
1715006411,100,,Aggregated,130.400000,0.000000,10,14,18,21,31,43,260,950,1300,1300,1300,2860,0,10,31.927111958037933,4.388800000015181,1329.2907999998533,25842.7
